Customer_Id,Age,Monthly_Income,Credit_Score,Credit_Score_Band,Loan_Amount,Interest_Rate,Loan_Term,Loan_Type,Debt_Income_Ratio,Repayment_Status,Transaction_Id,Gender,Transaction_Amount,Transaction_Type,Transaction_Date,Transaction_Year,Transaction_Month,Product_Id,Product_Name,Interaction_Date,Interaction_Year,Interaction_Day_Name,Interaction_Type,Transaction_Frequency
C089,29,146163.74,789,Excellent,565825.8,8.87,60,Mortgage,3.8711776258598753,0,55fd33fa-ae00-4e59-a1a7-21f3ddf7a896,Male,1465.26,Withdrawal,2024-10-21,2024,10,P044,Insurance Savings,2024-06-22,2024,Saturday,Viewed,5
C040,53,44554.71,680,Good,668108.71,2.74,12,Education,14.995243151621905,0,b2afebb0-0c33-4af9-a288-03ca7b38112e,Female,223.47,Deposit,2024-12-02,2024,12,P036,International Investment,2024-02-26,2024,Monday,Purchased,4
C096,63,36634.43,638,Fair,466554.45,1.96,48,Auto,12.735409012778417,0,f7064133-3049-40f9-86f3-0f6043341442,Female,67.4,Deposit,2024-02-27,2024,2,P023,Long-Term Loan,2024-09-27,2024,Friday,Viewed,6
C015,26,179527.44,331,Poor,235681.19,4.32,48,Auto,1.312786446461889,0,5e2bd94d-0273-469c-b27e-f203b9b9a685,Female,245.42,Deposit,2024-04-01,2024,4,P040,Gold Investment,2024-02-13,2024,Tuesday,Clicked,8
C084,42,178423.86,831,Excellent,438216.47,14.21,24,Business,2.456041865701146,0,967973c2-81e7-42d1-a63f-68ab024002e2,Male,1718.93,Withdrawal,2024-05-01,2024,5,P019,Home Improvement Loan,2024-09-22,2024,Sunday,Viewed,5
C076,54,111502.45,572,Poor,817808.68,5.67,24,Business,7.334445835046674,0,7c67e86c-4916-4adb-bf24-cae340570fcf,Female,336.99,Deposit,2024-02-07,2024,2,P02,Checking Account,2024-10-15,2024,Tuesday,Clicked,9
C038,63,141923.42,538,Poor,586841.33,14.13,36,Education,4.1349153649200385,0,85951482-10b1-49dc-b581-4cbdcc782a52,Female,1679.25,Withdrawal,2024-04-05,2024,4,P026,Emergency Loan,2024-07-19,2024,Friday,Purchased,8
C073,23,173190.1,459,Poor,306533.82,10.6,24,Auto,1.7699269184555007,0,e197ea8b-af1e-4d74-a8a4-8f9e0f757b4d,Female,921.64,Deposit,2024-03-26,2024,3,P03,Credit Card,2024-08-23,2024,Friday,Purchased,6
C095,44,189647.1,617,Fair,859946.84,11.29,60,Personal,4.534458159391838,0,0a0eb28e-8e6d-48f4-aa20-f477481c25c5,Female,344.32,Deposit,2024-10-21,2024,10,P027,Holiday Loan,2024-01-25,2024,Thursday,Clicked,9
C059,66,140041.62,316,Poor,990253.89,4.19,12,Personal,7.071139922545884,0,f0b56b51-d53a-4947-bb93-863ce0d5f7d1,Female,874.22,Withdrawal,2024-06-18,2024,6,P028,Debt Consolidation Loan,2024-04-07,2024,Sunday,Purchased,3
C046,19,137350.51,388,Poor,647789.39,12.06,48,Education,4.716323150165223,0,d1f9f9bf-c925-4a0c-a097-302a8d879bde,Female,1689.58,Withdrawal,2024-09-07,2024,9,P05,Home Loan,2024-12-17,2024,Tuesday,Clicked,7
C094,36,138016.51,759,Excellent,982756.69,13.15,48,Mortgage,7.1205734009648545,0,a0a2645e-39c3-450c-886c-19c55a681b80,Male,1367.45,Withdrawal,2024-10-28,2024,10,P036,International Investment,2024-12-20,2024,Friday,Viewed,7
C013,22,20402.27,488,Poor,559821.73,7.39,60,Personal,27.43918838442977,1,aac2a058-0323-463e-8503-93ce94220a0e,Female,1613.02,Deposit,2024-01-02,2024,1,P012,Mutual Fund,2024-06-19,2024,Wednesday,Viewed,4
C041,40,188446.67,481,Poor,290217.94,5.19,48,Business,1.540053427317129,0,e565c73e-7cdf-4bd7-af84-f8a7ffb5ff1b,Male,1275.49,Deposit,2024-07-27,2024,7,P035,Real Estate Investment,2024-07-07,2024,Sunday,Purchased,4
C072,49,155202.96,838,Excellent,597571.64,10.29,12,Education,3.850259299178315,0,cf070056-0d0b-4f92-aa34-ec0c550804ee,Female,1902.05,Withdrawal,2024-05-22,2024,5,P046,Child Education Fund,2024-02-15,2024,Thursday,Purchased,8
C056,67,173100.44,812,Excellent,613903.88,8.72,12,Education,3.546518310409841,0,c297a8c9-f7a5-433d-8eb7-d23dfcc67d83,Male,1204.6,Deposit,2024-02-18,2024,2,P05,Home Loan,2024-08-07,2024,Wednesday,Viewed,9
C050,49,162263.4,310,Poor,782324.41,13.81,12,Personal,4.821323909150185,0,e13a01af-c249-4e3c-9085-37a4b8be2554,Male,862.37,Deposit,2024-12-13,2024,12,P07,Business Loan,2024-06-24,2024,Monday,Clicked,9
C0100,18,145204.75,349,Poor,389631.71,11.4,24,Business,2.683326199728315,0,3fcef0af-f065-460d-9198-df398f61788c,Male,1538.27,Deposit,2024-08-28,2024,8,P038,Recurring Deposit,2024-03-17,2024,Sunday,Purchased,4
C027,43,187582.61,557,Poor,893585.43,6.87,36,Mortgage,4.763690141639463,1,f8ea9301-1596-4aba-a83f-953031192f2d,Female,1940.04,Deposit,2024-02-21,2024,2,P01,Savings Account,2024-02-02,2024,Friday,Viewed,8
C074,32,91787.47,723,Good,130735.87,14.9,24,Mortgage,1.4243324279446856,0,b8981795-a2e0-4d4c-9e36-d467d1680e6f,Female,1323.28,Withdrawal,2024-02-24,2024,2,P017,Business Credit Line,2024-07-17,2024,Wednesday,Clicked,4
C014,28,170231.32,437,Poor,683878.64,10.03,48,Personal,4.017349098861478,0,1ac97761-3046-447b-b4dc-2774832d7ade,Male,305.25,Withdrawal,2024-08-24,2024,8,P010,Retirement Plan,2024-04-21,2024,Sunday,Clicked,5
C061,57,168905.19,377,Poor,399292.83,2.11,24,Auto,2.364005688635145,0,c8b81001-796e-4bcd-8f6b-baeb4df00790,Male,945.73,Withdrawal,2024-08-18,2024,8,P06,Auto Loan,2024-11-26,2024,Tuesday,Purchased,5
C044,56,179385.09,763,Excellent,827796.86,10.19,24,Business,4.6146358094755815,0,9a10177a-03c1-46ad-aff8-088504c0cf56,Female,11.16,Deposit,2024-01-31,2024,1,P031,Technology Loan,2024-08-24,2024,Saturday,Purchased,9
C081,49,161448.74,453,Poor,421449.12,14.36,24,Personal,2.610420620191895,0,1126b2ee-5c71-47f6-a31b-e129c706d5e5,Female,998.77,Withdrawal,2024-02-22,2024,2,P034,Stock Investment,2024-08-06,2024,Tuesday,Clicked,6
C0100,36,172962.05,453,Poor,408048.35,12.59,48,Business,2.359178501873677,0,7a11e696-0c04-4c73-8fae-353f9493e08a,Male,387.32,Withdrawal,2024-10-08,2024,10,P050,Savings Account,2024-09-23,2024,Monday,Purchased,4
C03,28,27383.31,629,Fair,535183.07,1.36,24,Auto,19.544133634684773,0,b7f1f1be-463c-4b67-83bc-53ebfa77e8f1,Female,564.04,Deposit,2024-10-18,2024,10,P024,Travel Loan,2024-12-09,2024,Monday,Viewed,8
C074,31,89158.46,764,Excellent,193452.6,11.33,60,Auto,2.169761568335747,0,30fd6ab4-7d51-43f0-87e3-0024712f41d1,Female,649.83,Withdrawal,2024-07-11,2024,7,P032,Education Savings Plan,2024-12-11,2024,Wednesday,Clicked,4
C076,22,110869.63,522,Poor,939647.59,4.55,24,Auto,8.475247820345391,0,9869f859-d7d4-46e9-b260-d54f749990ad,Male,1456.3,Withdrawal,2024-03-01,2024,3,P042,High-Yield Savings Account,2024-07-19,2024,Friday,Viewed,9
C031,38,197311.5,561,Poor,747415.34,12.11,24,Personal,3.787996847624188,0,59b44803-16d4-4dac-a29d-a93edb80039c,Female,1637.17,Withdrawal,2024-03-20,2024,3,P017,Business Credit Line,2024-10-08,2024,Tuesday,Purchased,10
C090,63,137257.39,747,Excellent,344429.2,10.29,60,Personal,2.5093672551984265,0,c5ca23a0-58b2-45a2-9742-d971e9593488,Male,1728.86,Deposit,2024-12-06,2024,12,P018,Auto Refinance,2024-01-10,2024,Wednesday,Purchased,6
C082,54,194613.66,549,Poor,376223.36,12.02,24,Personal,1.9331806410711354,0,881dcc8f-e4a1-4a8f-80eb-f4b03948dbca,Female,1114.04,Withdrawal,2024-05-22,2024,5,P037,Fixed Deposit,2024-05-11,2024,Saturday,Viewed,6
C011,69,92355.26,690,Good,283011.87,14.87,48,Education,3.0643827974714166,0,bdfd1699-ba25-4747-b78c-891c7b43347d,Female,1996.62,Deposit,2024-05-29,2024,5,P02,Checking Account,2024-08-04,2024,Sunday,Purchased,1
C048,60,104230.9,584,Fair,887469.67,7.4,36,Auto,8.51445847632516,0,45f81525-74b8-44b2-86bf-8a525c9e17c7,Male,583.3,Withdrawal,2024-04-05,2024,4,P03,Credit Card,2024-08-08,2024,Thursday,Viewed,5
C042,60,142990.66,537,Poor,860061.98,7.97,60,Education,6.014812296131789,0,dfec8afe-fe8b-42e2-a793-9caa78ae08f9,Female,549.72,Withdrawal,2024-01-02,2024,1,P020,Gold Loan,2024-05-21,2024,Tuesday,Clicked,1
C090,57,58546.76,793,Excellent,215579.06,7.18,12,Business,3.6821689193390035,0,96d33c03-49fb-497b-b7fb-d032a14cd594,Male,1220.48,Deposit,2024-05-10,2024,5,P020,Gold Loan,2024-03-07,2024,Thursday,Clicked,6
C094,46,59425.77,356,Poor,343723.88,1.71,36,Mortgage,5.784087947030388,1,59d0cda1-0436-4028-a1be-0adfec2b37f1,Female,1192.88,Withdrawal,2024-05-17,2024,5,P023,Long-Term Loan,2024-06-12,2024,Wednesday,Clicked,7
C046,47,127085.39,344,Poor,845086.44,12.9,24,Business,6.649752894490861,0,57e45027-f6b6-411d-9eac-41141e86cdc4,Male,521.38,Deposit,2024-03-05,2024,3,P03,Credit Card,2024-08-12,2024,Monday,Clicked,7
C013,19,138346.19,598,Fair,108949.37,11.09,12,Business,0.787512615996147,0,23a12115-8b33-4cde-95bc-ae1e8df57293,Male,981.99,Deposit,2024-11-01,2024,11,P027,Holiday Loan,2024-11-17,2024,Sunday,Viewed,4
C010,33,112708.16,820,Excellent,143323.73,7.41,24,Auto,1.271635789280918,0,12e3a2a5-43cc-4a2a-842d-b4a7e7f9b5b5,Female,1942.15,Withdrawal,2024-02-13,2024,2,P034,Stock Investment,2024-06-08,2024,Saturday,Viewed,1
C077,53,33886.8,456,Poor,520183.43,1.18,60,Business,15.35062118583047,1,c9dbf781-1bdd-4e23-97b2-a71564310fa5,Female,1719.02,Deposit,2024-05-28,2024,5,P012,Mutual Fund,2024-01-27,2024,Saturday,Purchased,2
C010,31,73055.12,569,Poor,646608.93,13.3,24,Mortgage,8.850973484130888,0,d292ac7d-d70b-4de3-8ae0-1cdc89547209,Female,882.41,Withdrawal,2024-06-10,2024,6,P010,Retirement Plan,2024-12-14,2024,Saturday,Clicked,1
C050,64,70574.9,658,Fair,963640.44,7.48,60,Personal,13.654152396956992,0,a8d113af-6fe5-4898-b6ee-d1f48adedeaa,Female,204.82,Deposit,2024-12-07,2024,12,P05,Home Loan,2024-09-20,2024,Friday,Purchased,9
C090,23,151541.5,567,Poor,277245.68,14.79,48,Business,1.8295033373696314,0,c20313df-f189-4b92-b28d-8b9b2209a5ed,Female,1757.8,Withdrawal,2024-04-06,2024,4,P025,Medical Loan,2024-08-17,2024,Saturday,Clicked,6
C05,58,197661.18,837,Excellent,241681.44,13.26,48,Mortgage,1.2227056420486815,0,95a8af03-1356-4533-a4e6-42983f247279,Female,1028.32,Deposit,2024-03-05,2024,3,P08,Student Loan,2024-03-27,2024,Wednesday,Viewed,4
C08,50,114542.19,812,Excellent,417595.57,11.31,36,Personal,3.645779515827312,0,1c9ba8cb-1cfe-4c54-8aa3-50599b809787,Male,660.83,Deposit,2024-06-12,2024,6,P033,Wealth Management,2024-04-06,2024,Saturday,Clicked,6
C025,47,102254.88,695,Good,692259.95,7.4,12,Business,6.769945356153173,1,477644c3-d63f-40d0-baec-d0c724869ad5,Male,413.95,Withdrawal,2024-12-08,2024,12,P014,Certificate of Deposit,2023-12-26,2023,Tuesday,Viewed,4
C046,59,177122.73,419,Poor,195024.18,1.07,48,Education,1.1010680560309791,0,c4520b16-3d8b-4c88-80c9-2fc131492e7e,Male,698.44,Withdrawal,2024-12-09,2024,12,P049,Auto Insurance,2024-06-10,2024,Monday,Purchased,7
C07,22,191316.88,490,Poor,491428.81,4.88,24,Personal,2.5686641450560974,0,ff19e0d0-072b-40c3-bb40-b0f369e450a6,Female,1196.41,Withdrawal,2024-01-19,2024,1,P042,High-Yield Savings Account,2024-09-02,2024,Monday,Purchased,10
C066,39,100597.27,448,Poor,479560.21,14.71,60,Education,4.767129465839381,0,c3005caf-7a27-4a5c-be1d-6c73d5012a4e,Male,1117.13,Deposit,2023-12-31,2023,12,P04,Personal Loan,2024-03-07,2024,Thursday,Clicked,4
C029,25,81523.1,382,Poor,679881.36,14.78,48,Education,8.339738797960331,0,3bc1a044-3b4c-4daf-a273-09d6d007a3f2,Male,1705.18,Withdrawal,2024-06-22,2024,6,P01,Savings Account,2024-06-30,2024,Sunday,Clicked,6
C059,46,74881.54,393,Poor,167916.78,8.62,12,Business,2.2424322469863736,0,cc9b6abf-2f6e-4f3f-ace0-ed61aae3857b,Male,1004.78,Deposit,2024-02-08,2024,2,P034,Stock Investment,2024-07-27,2024,Saturday,Purchased,3
C047,66,157827.01,485,Poor,319541.84,1.55,24,Mortgage,2.0246334261797143,0,92429987-2574-484b-a480-33b4e3b11ae7,Male,353.03,Withdrawal,2024-11-25,2024,11,P028,Debt Consolidation Loan,2024-06-29,2024,Saturday,Purchased,8
C02,27,116699.1,378,Poor,469450.78,14.2,12,Personal,4.022745505320949,0,02bf5c84-5ef6-459e-bdf2-d3e3675606a1,Female,1551.25,Withdrawal,2024-12-15,2024,12,P030,Agricultural Loan,2024-03-23,2024,Saturday,Viewed,10
C056,36,186201.69,819,Excellent,352512.53,8.4,48,Business,1.8931757815946784,0,d677d6af-c8e6-417f-b1d4-fdadd67cdf9d,Female,1585.96,Deposit,2024-01-24,2024,1,P025,Medical Loan,2024-03-03,2024,Sunday,Clicked,9
C03,67,82309.13,800,Excellent,707750.79,3.06,24,Auto,8.59869117800176,0,af6989fe-75aa-4ed4-9131-63a74bf4a2a9,Male,1582.75,Withdrawal,2024-08-07,2024,8,P042,High-Yield Savings Account,2024-08-30,2024,Friday,Clicked,8
C077,55,51128.88,480,Poor,265172.02,11.37,12,Business,5.186345173217172,0,614612e5-d307-44d4-8174-5c322af00fb9,Male,1923.05,Withdrawal,2024-06-16,2024,6,P048,Property Investment,2024-06-18,2024,Tuesday,Purchased,2
C028,18,27529.98,446,Poor,833364.54,9.49,24,Auto,30.271164018281162,1,3c6d5a0e-8dd4-482a-b848-e0ff86b2f232,Male,965.71,Deposit,2024-03-16,2024,3,P027,Holiday Loan,2024-02-13,2024,Tuesday,Clicked,10
C083,34,87614.4,600,Fair,913454.87,13.08,60,Mortgage,10.425853170255118,0,42a0132c-d5c8-4852-a9ff-1e4ccc877e3a,Female,924.16,Deposit,2024-05-12,2024,5,P020,Gold Loan,2024-11-29,2024,Friday,Viewed,9
C031,19,127259.65,759,Excellent,684755.65,3.41,24,Business,5.380775839003173,0,3208405e-a915-4f45-8b8b-bff2e0a7e244,Female,1870.23,Withdrawal,2024-06-27,2024,6,P040,Gold Investment,2024-10-25,2024,Friday,Viewed,10
C076,65,85067.47,348,Poor,100778.6,5.71,48,Mortgage,1.1846902229489134,1,f163969e-826f-4343-b2fa-ce224693ba1a,Female,503.82,Withdrawal,2024-07-12,2024,7,P037,Fixed Deposit,2024-04-22,2024,Monday,Viewed,9
C010,62,165425.36,717,Good,646214.6,4.55,48,Auto,3.906381705924654,0,ab530f79-925f-41aa-8729-c7e415816eb5,Female,854.45,Withdrawal,2024-11-17,2024,11,P050,Savings Account,2024-06-07,2024,Friday,Purchased,1
C043,24,101901.84,828,Excellent,717860.34,12.01,36,Education,7.044625887030106,0,22da0742-e592-427d-88ad-651b4591933a,Male,562.08,Withdrawal,2024-09-28,2024,9,P021,Cash Credit,2024-06-24,2024,Monday,Viewed,8
C063,23,143043.33,654,Fair,134118.34,14.39,48,Personal,0.9376063882181714,0,90a7b078-09e7-4516-8146-81350aaee182,Female,1081.49,Deposit,2024-11-02,2024,11,P010,Retirement Plan,2024-02-02,2024,Friday,Purchased,6
C01,68,187240.63,396,Poor,787791.94,14.89,48,Personal,4.207377106133428,0,521a16e4-3e74-4107-ab32-295091ee4b63,Male,24.84,Deposit,2024-04-25,2024,4,P036,International Investment,2024-02-24,2024,Saturday,Viewed,10
C041,64,184172.53,557,Poor,774029.91,12.01,36,Business,4.202743536183165,0,c33a548d-7d67-4306-8d51-7312f0fbd16f,Male,1046.68,Withdrawal,2024-04-25,2024,4,P048,Property Investment,2024-11-17,2024,Sunday,Viewed,4
C074,30,61130.67,776,Excellent,835831.18,1.34,12,Auto,13.672861429459223,0,483ff80a-163b-49fa-8b9e-6a872dcb4b2f,Female,688.58,Deposit,2024-01-31,2024,1,P031,Technology Loan,2024-12-06,2024,Friday,Viewed,4
C054,66,117332.5,605,Fair,850438.83,6.38,60,Auto,7.248109688279036,0,6f15e110-d828-48d2-a795-dafd634e2129,Female,1931.77,Deposit,2024-11-16,2024,11,P07,Business Loan,2024-09-21,2024,Saturday,Purchased,1
C086,29,77797.63,742,Excellent,898620.61,14.79,12,Business,11.550745311907315,0,9d07fd44-c41a-4cfc-9895-7e85a6d8dbc7,Female,191.39,Withdrawal,2024-01-24,2024,1,P029,Small Business Loan,2024-03-26,2024,Tuesday,Purchased,9
C089,23,102492.78,757,Excellent,339946.36,11.32,48,Personal,3.316783484651309,0,489deb82-9e56-4cd8-8b99-c19c3af60ab2,Male,1863.02,Deposit,2024-04-10,2024,4,P021,Cash Credit,2024-07-14,2024,Sunday,Clicked,5
C087,34,65653.77,561,Poor,529014.28,3.04,12,Business,8.057637512666828,0,b467d7c1-eb01-43e8-8c0b-eb941b2f89cc,Female,1556.99,Withdrawal,2024-08-19,2024,8,P01,Savings Account,2024-12-10,2024,Tuesday,Purchased,1
C053,55,79596.76,461,Poor,264405.54,13.78,36,Business,3.3218128476586233,0,95590bc1-61ee-4920-843e-615ca7fdb0ec,Female,737.99,Withdrawal,2024-12-12,2024,12,P026,Emergency Loan,2024-09-15,2024,Sunday,Viewed,5
C035,27,101991.0,403,Poor,633136.85,9.24,36,Education,6.20777176417527,0,5cecd088-c7e9-47d7-a5fa-e048018dc6f0,Male,341.41,Withdrawal,2024-10-27,2024,10,P049,Auto Insurance,2024-11-11,2024,Monday,Viewed,6
C067,25,168300.87,479,Poor,613540.46,7.21,36,Education,3.6454978515559664,0,9094bcca-d17e-4aff-8909-287a6f7c4aeb,Female,622.03,Withdrawal,2024-03-18,2024,3,P021,Cash Credit,2024-01-15,2024,Monday,Clicked,1
C097,36,78915.62,497,Poor,732853.68,10.0,12,Education,9.286547834256387,0,0c993f41-d3fe-461f-ba02-82646552e7c3,Female,1008.5,Deposit,2024-02-23,2024,2,P020,Gold Loan,2024-04-13,2024,Saturday,Purchased,5
C077,56,136217.62,438,Poor,981460.93,13.83,24,Auto,7.205095273284029,0,53b1acb4-cda5-42c9-aa8c-e7ace00943ea,Female,1153.71,Deposit,2024-12-06,2024,12,P032,Education Savings Plan,2024-08-31,2024,Saturday,Purchased,2
C054,62,85967.77,374,Poor,552031.12,5.19,48,Personal,6.421373033172781,0,2227ce1d-3def-4d03-a74d-b68d9e3212ff,Male,764.2,Withdrawal,2024-11-21,2024,11,P036,International Investment,2024-07-16,2024,Tuesday,Purchased,1
C038,42,146040.54,490,Poor,505508.16,7.13,24,Mortgage,3.4614235197979952,0,ac691c69-40f9-4653-8e88-3dec647be02b,Female,1394.95,Deposit,2024-01-04,2024,1,P016,Mortgage Refinance,2024-02-26,2024,Monday,Purchased,8
C039,18,128132.65,797,Excellent,205250.61,12.78,24,Personal,1.6018603377047145,0,ca8bd9e5-6d6b-42e2-9159-0c7dc6c897e2,Male,841.59,Deposit,2024-11-03,2024,11,P037,Fixed Deposit,2024-11-10,2024,Sunday,Viewed,5
C073,69,68217.16,556,Poor,111702.21,3.91,24,Business,1.6374503130883784,0,53807bec-9170-447a-b7c2-12860ed2f1c0,Male,1077.08,Withdrawal,2024-07-06,2024,7,P020,Gold Loan,2024-08-07,2024,Wednesday,Viewed,6
C081,66,64934.56,798,Excellent,753100.81,14.57,24,Education,11.597842658824517,0,e5b52bed-54f3-474c-b133-6d22a284d325,Female,440.24,Deposit,2024-02-17,2024,2,P035,Real Estate Investment,2024-07-03,2024,Wednesday,Clicked,6
C043,43,136445.06,740,Excellent,743403.82,13.32,36,Education,5.448374752446149,0,6508f634-4828-439d-81c2-3bb2dad91d38,Female,284.81,Withdrawal,2024-11-09,2024,11,P023,Long-Term Loan,2024-11-23,2024,Saturday,Purchased,8
C036,24,113295.59,520,Poor,620883.2,7.21,24,Auto,5.480206246333154,0,23f341e8-4ce7-475e-95b6-e7cbd41b501e,Female,967.5,Withdrawal,2024-06-21,2024,6,P043,Money Market Account,2024-08-28,2024,Wednesday,Purchased,7
C023,38,78654.48,519,Poor,837753.79,1.06,12,Business,10.651062596815846,0,8b2b040b-7166-4a23-b847-15b960de20f5,Male,1335.44,Deposit,2024-06-25,2024,6,P045,Pension Plan,2024-01-08,2024,Monday,Viewed,2
C040,21,179103.15,688,Good,818021.28,1.36,60,Business,4.567319335254573,0,979b3086-ec17-47b9-bc85-c48b8b46f006,Male,1245.25,Deposit,2024-07-15,2024,7,P026,Emergency Loan,2024-07-24,2024,Wednesday,Purchased,4
C066,50,105726.51,399,Poor,715223.94,7.74,12,Personal,6.764849610565978,0,03dd3019-3854-49e3-911a-f81b6a5ffcdd,Male,80.75,Deposit,2024-05-13,2024,5,P010,Retirement Plan,2024-11-14,2024,Thursday,Viewed,4
C010,50,109306.82,499,Poor,454612.89,11.18,24,Mortgage,4.1590532960340445,0,d22549f8-f104-4302-b4f1-bd737b604f30,Female,692.84,Withdrawal,2024-04-29,2024,4,P037,Fixed Deposit,2024-04-11,2024,Thursday,Purchased,1
C059,70,149703.35,349,Poor,702559.56,7.79,48,Mortgage,4.693011612632583,0,2c3603f4-9328-4891-8006-b1cc61f9bc33,Female,408.72,Withdrawal,2024-02-14,2024,2,P06,Auto Loan,2024-01-21,2024,Sunday,Viewed,3
C069,55,70706.43,540,Poor,954221.43,3.33,12,Education,13.495539656011484,1,2c4f2454-3700-460c-8102-5c03e7e90297,Male,901.87,Withdrawal,2024-07-02,2024,7,P032,Education Savings Plan,2024-02-07,2024,Wednesday,Clicked,2
C057,52,131252.16,809,Excellent,435352.06,2.42,60,Mortgage,3.3169134892713386,0,399619ac-723f-4eb9-bf33-3d38dc41293f,Female,1379.78,Deposit,2024-03-27,2024,3,P021,Cash Credit,2024-05-28,2024,Tuesday,Purchased,4
C032,67,67518.61,428,Poor,279973.07,14.65,36,Business,4.146605950566814,0,9c60f0ce-8c7b-40c2-89b1-8485c45657eb,Male,933.51,Deposit,2024-04-05,2024,4,P031,Technology Loan,2024-05-05,2024,Sunday,Viewed,9
C062,55,184110.49,586,Fair,558987.12,9.45,36,Auto,3.036150303005549,0,fad29aff-e6a4-4d50-9811-00e88f25fcf1,Male,8.35,Deposit,2024-04-06,2024,4,P09,Investment Fund,2024-06-17,2024,Monday,Clicked,9
C055,29,53089.36,379,Poor,389314.2,10.71,24,Mortgage,7.333186913535971,0,1224389f-9c9d-49ca-87c1-ff88523cd6e5,Male,1125.17,Withdrawal,2024-06-28,2024,6,P040,Gold Investment,2024-12-04,2024,Wednesday,Purchased,9
C025,20,156666.11,603,Fair,208366.6,3.28,48,Auto,1.3300043002280457,1,4846cbc3-c6d2-4b74-bd48-c6737add4a75,Female,1074.59,Deposit,2024-08-27,2024,8,P047,Healthcare Savings,2024-11-19,2024,Tuesday,Clicked,4
C03,50,130551.12,508,Poor,966546.42,6.89,24,Mortgage,7.403585813741008,0,804d8089-a69a-448e-bf89-6a1e9d673665,Female,528.63,Deposit,2024-05-16,2024,5,P033,Wealth Management,2024-10-03,2024,Thursday,Clicked,8
C0100,63,47757.75,633,Fair,104327.77,10.04,24,Personal,2.1845202087619287,1,272eb1d7-e537-4388-b8b5-15769209da75,Male,1365.17,Withdrawal,2024-02-25,2024,2,P037,Fixed Deposit,2024-03-21,2024,Thursday,Viewed,4
C031,32,98133.48,745,Excellent,489636.27,11.02,24,Personal,4.9894925768453335,1,98f307da-9046-43af-86c4-1844b4dad026,Female,647.22,Withdrawal,2024-07-13,2024,7,P033,Wealth Management,2024-05-25,2024,Saturday,Viewed,10
C074,27,143855.26,706,Good,817021.86,1.3,60,Auto,5.679471574414449,0,fc9ae342-7bbd-4277-a6b6-195aa5e80cbb,Female,1659.66,Deposit,2024-10-24,2024,10,P013,Bond,2024-03-11,2024,Monday,Purchased,4
C069,58,157833.65,425,Poor,428424.32,8.85,48,Business,2.7144041844055438,0,3c60d63b-d179-48b3-9520-95033e582078,Male,923.43,Withdrawal,2024-03-21,2024,3,P015,Home Equity Line,2024-04-03,2024,Wednesday,Purchased,2
C039,56,64500.21,632,Fair,387706.07,13.72,48,Business,6.010927251244609,0,94cd1772-73ba-4c1d-aa66-3f97a8094e01,Female,1343.45,Withdrawal,2024-08-14,2024,8,P05,Home Loan,2024-02-17,2024,Saturday,Purchased,5
C087,41,94846.69,794,Excellent,651724.37,1.22,24,Business,6.871345431242777,0,0fa28783-df2d-41ad-9155-fdbef9e04a3b,Female,263.26,Withdrawal,2024-11-30,2024,11,P02,Checking Account,2024-06-27,2024,Thursday,Purchased,1
C098,52,48494.73,704,Good,489386.63,10.56,48,Business,10.091542524311404,0,b30df371-b661-4dae-9e73-2b3d5546403b,Male,297.72,Deposit,2024-02-27,2024,2,P010,Retirement Plan,2024-12-16,2024,Monday,Viewed,6
C044,54,118227.12,759,Excellent,957110.92,7.06,36,Personal,8.095527658966912,0,a7609038-95e3-4fec-9b90-1ac82bc02f00,Female,1103.99,Withdrawal,2024-10-13,2024,10,P038,Recurring Deposit,2024-11-15,2024,Friday,Purchased,9
C057,41,180851.42,794,Excellent,968407.82,8.8,60,Auto,5.354715047302365,0,8eec643e-cd73-4863-afb2-3520a4e69129,Male,622.53,Deposit,2024-10-18,2024,10,P018,Auto Refinance,2024-08-24,2024,Saturday,Purchased,4
C041,65,155141.24,806,Excellent,198897.29,11.17,36,Education,1.282040094561575,0,85726346-8b04-4e1d-a2bc-e7442497b822,Female,1536.23,Withdrawal,2024-05-07,2024,5,P044,Insurance Savings,2024-03-29,2024,Friday,Viewed,4
C098,25,31963.81,496,Poor,940387.35,14.81,24,Personal,29.42037729544757,0,99555568-3977-415e-90e3-a22d338191b6,Female,1605.49,Deposit,2024-04-14,2024,4,P06,Auto Loan,2024-07-10,2024,Wednesday,Clicked,6
C068,34,25241.97,459,Poor,883256.37,6.27,60,Mortgage,34.991578311835404,1,3ad135a6-400f-48a4-a897-cf16a8d1b93c,Male,559.63,Withdrawal,2024-05-25,2024,5,P014,Certificate of Deposit,2024-02-10,2024,Saturday,Viewed,10
